Store Name,Store Number,Phone Number,Address,Url,Longitude,Latitude,City,State
Trader Joe's Eagle Rock,55,323-257-6422,"  1566 Colorado Blvd Eagle Rock, CA 90041 ",https://locations.traderjoes.com/ca/eagle-rock/55/,-118.200439,34.1392586,eagle-rock,ca
Trader Joe's El Cerrito,108,510-524-7609,"  225 El Cerrito Plaza El Cerrito, CA 94530 ",https://locations.traderjoes.com/ca/el-cerrito/108/,-122.299816,37.8989101,el-cerrito,ca
Trader Joe's Elk Grove,190,916-686-9980,"  9670 Bruceville Road Elk Grove, CA 95757 ",https://locations.traderjoes.com/ca/elk-grove/190/,-121.4205286,38.4066009,elk-grove,ca
Trader Joe's Emeryville,72,510-658-8091,"  5700 Christie Ave Emeryville, CA 94608 ",https://locations.traderjoes.com/ca/emeryville/72/,-122.2942301,37.8369813,emeryville,ca
Trader Joe's Encinitas,25,760-634-2114,"  115 N El Camino Real Encinitas, CA 92024 ",https://locations.traderjoes.com/ca/encinitas/25/,-117.2558081,33.0471008,encinitas,ca
Trader Joe's Encino,56,818-990-7751,"  17640 Burbank Blvd Encino, CA 91316 ",https://locations.traderjoes.com/ca/encino/56/,-118.5177696,34.1717937,encino,ca
Trader Joe's Escondido,105,760-233-4020,"  1885 S Centre City Pkwy Escondido, CA 92025 ",https://locations.traderjoes.com/ca/escondido/105/,-117.074828,33.1000238,escondido,ca
Trader Joe's Fairfield,101,707-434-0144,"  1350 Gateway Blvd Fairfield, CA 94533 ",https://locations.traderjoes.com/ca/fairfield/101/,-122.0522272,38.2641547,fairfield,ca
Trader Joe's Fair Oaks,71,916-863-1744,"  5309 Sunrise Blvd Fair Oaks, CA 95628 ",https://locations.traderjoes.com/ca/fair-oaks/71/,-121.2738677,38.6620665,fair-oaks,ca
Trader Joe's Folsom,172,916-817-8820,"  850 East Bidwell Folsom, CA 95630 ",https://locations.traderjoes.com/ca/folsom/172/,-121.1559149,38.6724426,folsom,ca
Trader Joe's Fremont,77,510-794-1386,"  39324 Argonaut Way Fremont, CA 94538 ",https://locations.traderjoes.com/ca/fremont/77/,-121.9861519,37.5434679,fremont,ca
Trader Joe's Fresno,8,559-433-6478,"  8478 N. Friant Road Fresno, CA 93720 ",https://locations.traderjoes.com/ca/fresno/8/,-119.7826491,36.8588031,fresno,ca
Trader Joe's Glendale,53,818-507-8192,"  103 E Glenoaks Blvd Glendale, CA 91207 ",https://locations.traderjoes.com/ca/glendale/53/,-118.2545353,34.1598391,glendale,ca
Trader Joe's Goleta,110,805-692-2234,"  5767 Calle Real Goleta, CA 93117 ",https://locations.traderjoes.com/ca/goleta/110/,-119.825238,34.4406928,goleta,ca
Trader Joe's Granada Hills,44,818-368-6461,"  11114 Balboa Blvd Granada Hills, CA 91344 ",https://locations.traderjoes.com/ca/granada-hills/44/,-118.5016054,34.272659,granada-hills,ca
Trader Joe's Larkspur,235,415-945-7955,"  2052 Redwood Hwy Greenbrae, CA 94904 ",https://locations.traderjoes.com/ca/greenbrae/235/,-122.5149604,37.9378615,greenbrae,ca
Trader Joe's Hermosa Beach,248,310-318-1767,"  1100 Pacific Coast Hwy Hermosa Beach, CA 90254 ",https://locations.traderjoes.com/ca/hermosa-beach/248/,-118.3915724,33.8638765,hermosa-beach,ca
Trader Joe's Huntington Beach,47,714-848-9640,"  18681 Main St Huntington Beach, CA 92648 ",https://locations.traderjoes.com/ca/huntington-beach/47/,-117.9927157,33.6925294,huntington-beach,ca
Trader Joe's Huntington Beach - Brookhurst,241,714-968-4070,"  21431 Brookhurst St Huntington Beach, CA 92646 ",https://locations.traderjoes.com/ca/huntington-beach/241/,-117.9541285,33.6518448,huntington-beach,ca
Trader Joe's Huntington Harbour,244,714-846-7307,"  16821 Algonquin St Huntington Beach, CA 92649 ",https://locations.traderjoes.com/ca/huntington-beach/244/,-118.05145,33.7175194,huntington-beach,ca
Trader Joe's Irvine - University Ctr,111,949-509-6138,"  4225 Campus Dr Irvine, CA 92612 ",https://locations.traderjoes.com/ca/irvine/111/,-117.8375077,33.6504666,irvine,ca
Trader Joe's Irvine -  Walnut Village Ctr,37,949-857-8108,"  14443 Culver Dr Irvine, CA 92604 ",https://locations.traderjoes.com/ca/irvine/37/,-117.7884205,33.7061608,irvine,ca
Trader Joe's Irvine - Woodbury Town Center,210,949-551-6402,"  6222 Irvine Blvd Irvine, CA 92620 ",https://locations.traderjoes.com/ca/irvine/210/,-117.7418594,33.6998684,irvine,ca
Trader Joe's La Canada,42,818-790-6373,"  475 Foothill Blvd La Canada, CA 91011 ",https://locations.traderjoes.com/ca/la-canada/42/,-118.1884204,34.200037,la-canada,ca
Trader Joe's Lafayette,115,925-299-9344,"  3649 Mt Diablo Blvd Lafayette, CA 94549 ",https://locations.traderjoes.com/ca/lafayette/115/,-122.126966,37.8902393,lafayette,ca
Trader Joe's Laguna Hills,39,949-461-0927,"  24231 Avenida De La Carlota Laguna Hills, CA 92653 ",https://locations.traderjoes.com/ca/laguna-hills/39/,-117.702995,33.6098584,laguna-hills,ca
Trader Joe's Laguna Niguel - Ocean Ranch,103,949-493-8599,"  32351 Street of the Golden Lantern Laguna Niguel, CA 92677 ",https://locations.traderjoes.com/ca/laguna-niguel/103/,-117.6966468,33.4929684,laguna-niguel,ca
Trader Joe's La Habra | Grocery Store in La Habra 90631,5,562-266-1428,"  2101 W. Imperial Hwy, Suite A La Habra, CA 90631 ",https://locations.traderjoes.com/ca/la-habra/5/,-117.9690152,33.9186903,la-habra,ca
Trader Joe's La Jolla,20,858-546-8629,"  8657 Villa la Jolla Dr La Jolla, CA 92037 ",https://locations.traderjoes.com/ca/la-jolla/20/,-117.2317263,32.8657504,la-jolla,ca
Trader Joe's La Mesa,24,619-466-0105,"  5495 Grossmont Center Dr La Mesa, CA 91942 ",https://locations.traderjoes.com/ca/la-mesa/24/,-117.0056147,32.7792966,la-mesa,ca
Trader Joe's La Quinta,189,760-777-1553,"  46400 Washington St La Quinta, CA 92253 ",https://locations.traderjoes.com/ca/la-quinta/189/,-116.2942688,33.7119922,la-quinta,ca
Trader Joe's Livermore,208,925-243-1947,"  1122 A East Stanley Blvd Livermore, CA 94550 ",https://locations.traderjoes.com/ca/livermore/208/,-121.7816937,37.6803533,livermore,ca
Trader Joe's Long Beach - Bellflower Blvd,194,562-596-2514,"  2222 North Bellflower Blvd Long Beach, CA 90815 ",https://locations.traderjoes.com/ca/long-beach/194/,-118.1228974,33.7967761,long-beach,ca
Trader Joe's Long Beach - Bixby Knolls,116,562-422-1020,"  4210 Long Beach Blvd Long Beach, CA 90807 ",https://locations.traderjoes.com/ca/long-beach/116/,-118.1884404,33.8355392,long-beach,ca
Trader Joe's Long Beach - PCH,43,562-596-4388,"  6451 E Pacific Coast  Hwy Long Beach, CA 90803 ",https://locations.traderjoes.com/ca/long-beach/43/,-118.1089303,33.7576624,long-beach,ca
Trader Joe's Los Altos,127,408-245-1917,"  2310 Homestead Rd Los Altos, CA 94024 ",https://locations.traderjoes.com/ca/los-altos/127/,-122.0670548,37.3367053,los-altos,ca
Trader Joe's Hollywood,206,323-856-0689,"  1600 N Vine St Los Angeles, CA 90028 ",https://locations.traderjoes.com/ca/los-angeles/206/,-118.3260586,34.1003784,los-angeles,ca
Trader Joe's Los Angeles,31,323-965-1989,"  263 S La Brea Ave Los Angeles, CA 90036 ",https://locations.traderjoes.com/ca/los-angeles/31/,-118.3444162,34.0691505,los-angeles,ca
Trader Joe's Los Angeles - 3rd & Fairfax,240,323-931-4012,"  175 South Fairfax Ave Los Angeles, CA 90036 ",https://locations.traderjoes.com/ca/los-angeles/240/,-118.3617784,34.0722126,los-angeles,ca
Trader Joe's Los Angeles - Burton Way,237,310-248-2984,"  8500 Burton Way Los Angeles, CA 90048 ",https://locations.traderjoes.com/ca/los-angeles/237/,-118.3770707,34.0711651,los-angeles,ca
Trader Joe's Olympic Blvd,215,310-477-5949,"  11755 Olympic Blvd Los Angeles, CA 90064 ",https://locations.traderjoes.com/ca/los-angeles/215/,-118.4493107,34.0337159,los-angeles,ca
Trader Joe's Silver Lake,17,323-665-6774,"  2738 Hyperion Ave Los Angeles, CA 90027 ",https://locations.traderjoes.com/ca/los-angeles/17/,-118.2715739,34.1076393,los-angeles,ca
Trader Joe's Sunset Blvd,192,323-822-7663,"  8000 W Sunset Blvd Los Angeles, CA 90046 ",https://locations.traderjoes.com/ca/los-angeles/192/,-118.365233,34.0976043,los-angeles,ca
Trader Joe's USC Village,250,213-749-1497,"  3131 S Hoover Street Los Angeles, CA 90089 ",https://locations.traderjoes.com/ca/los-angeles/250/,-118.2846645,34.026076,los-angeles,ca
Trader Joe's West Los Angeles,7,310-470-1917,"  10850 National Blvd Los Angeles, CA 90064 ",https://locations.traderjoes.com/ca/los-angeles/7/,-118.4214825,34.030059,los-angeles,ca
Trader Joe's West Los Angeles - Sepulveda,119,310-836-2458,"  3456 S Sepulveda Blvd Los Angeles, CA 90034 ",https://locations.traderjoes.com/ca/los-angeles/119/,-118.4221063,34.0204805,los-angeles,ca
Trader Joe's Westwood,234,310-824-1495,"  1000 Glendon Ave Los Angeles, CA 90024 ",https://locations.traderjoes.com/ca/los-angeles/234/,-118.4437742,34.0622696,los-angeles,ca
Trader Joe's Los Gatos,181,408-356-2324,"  15466 Los Gatos Blvd Los Gatos, CA 95032 ",https://locations.traderjoes.com/ca/los-gatos/181/,-121.9579316,37.2441186,los-gatos,ca
Trader Joe's Manhattan Beach Blvd,34,310-372-1274,"  1821 Manhattan Beach Blvd Manhattan Beach, CA 90266 ",https://locations.traderjoes.com/ca/manhattan-beach/34/,-118.379888,33.8876384,manhattan-beach,ca
Trader Joe's Manhattan Beach - Rosecrans Blvd,106,310-725-9800,"  1800 Rosecrans Blvd Manhattan Beach, CA 90266 ",https://locations.traderjoes.com/ca/manhattan-beach/106/,-118.3804345,33.9004749,manhattan-beach,ca
Trader Joe's Marina Del Rey,205,310-301-4461,"  4675 Admiralty Way Marina Del Rey, CA 90292 ",https://locations.traderjoes.com/ca/marina-del-rey/205/,-118.441227,33.9795591,marina-del-rey,ca
Trader Joe's Menlo Park,69,650-323-2134,"  720 Menlo Ave Menlo Park, CA 94025 ",https://locations.traderjoes.com/ca/menlo-park/69/,-122.1835183,37.4512158,menlo-park,ca
Trader Joe's Millbrae,170,650-259-9142,"  765 Broadway Millbrae, CA 94030 ",https://locations.traderjoes.com/ca/millbrae/170/,-122.3960311,37.6036526,millbrae,ca
Trader Joe's Milpitas,229,408-942-6957,"  1306 Great Mall Pkwy Milpitas, CA 95035 ",https://locations.traderjoes.com/ca/milpitas/229/,-121.899693,37.412414,milpitas,ca
Trader Joe's Ladera Ranch,257,,"  27542 Antonio Pkwy Mission Viejo, CA 92694 ",https://locations.traderjoes.com/ca/mission-viejo/257/,-117.6275522,33.5628794,mission-viejo,ca
Trader Joe's Mission Viejo,126,949-581-5638,"  25410 Marguerite Pkwy Mission Viejo, CA 92692 ",https://locations.traderjoes.com/ca/mission-viejo/126/,-117.658427,33.5930519,mission-viejo,ca
Trader Joe's Modesto,9,209-491-0445,"  3250 Dale Road Modesto, CA 95356 ",https://locations.traderjoes.com/ca/modesto/9/,-121.0494087,37.6871676,modesto,ca
Trader Joe's Monrovia,112,626-358-8884,"  604 W Huntington Dr Monrovia, CA 91016 ",https://locations.traderjoes.com/ca/monrovia/112/,-118.0122255,34.1398459,monrovia,ca
Trader Joe's Monterey,204,831-372-2010,"  570 Munras Ave Monterey, CA 93940 ",https://locations.traderjoes.com/ca/monterey/204/,-121.8943519,36.5965585,monterey,ca
Trader Joe's Montrose,52,818-957-3613,"  2462 Honolulu Ave Montrose, CA 91020 ",https://locations.traderjoes.com/ca/montrose/52/,-118.2331547,34.2069873,montrose,ca
Trader Joe's Morgan Hill,202,408-778-6409,"  17035 Laurel Rd Morgan Hill, CA 95037 ",https://locations.traderjoes.com/ca/morgan-hill/202/,-121.6382032,37.1311381,morgan-hill,ca
Trader Joe's Mountain View,81,650-917-1013,"  590 Showers Dr Mountain View, CA 94040 ",https://locations.traderjoes.com/ca/mountain-view/81/,-122.1107579,37.4020838,mountain-view,ca
Trader Joe's Murrieta,258,,"  40388 Murrieta Hot Springs Rd Murrieta, CA 92563 ",https://locations.traderjoes.com/ca/murrieta/258/,-117.1760128,33.5539326,murrieta,ca
Trader Joe's Napa,128,707-256-0806,"  3654 Bel Aire Plaza Napa, CA 94558 ",https://locations.traderjoes.com/ca/napa/128/,-122.3058353,38.3227963,napa,ca
Trader Joe's Newport Beach,125,949-494-7404,"  8086 E Pacific Coast Hwy Newport Beach, CA 92657 ",https://locations.traderjoes.com/ca/newport-beach/125/,-117.8324176,33.5681793,newport-beach,ca
Trader Joe's North Hollywood,252,818-762-2963,"  6130 Laurel Canyon Bl North Hollywood, CA 91606 ",https://locations.traderjoes.com/ca/north-hollywood/252/,-118.3957817,34.1821716,north-hollywood,ca
Trader Joe's Northridge,12,,"  9224 Reseda Blvd Northridge, CA 91325 ",https://locations.traderjoes.com/ca/northridge/12/,-118.5357034,34.2380292,northridge,ca
Trader Joe's Novato,198,415-898-9359,"  7514 Redwood Blvd Novato, CA 94945 ",https://locations.traderjoes.com/ca/novato/198/,-122.5681231,38.1118504,novato,ca
Trader Joe's Oakland - Lakeshore,203,510-238-9076,"  3250 Lakeshore Ave Oakland, CA 94610 ",https://locations.traderjoes.com/ca/oakland/203/,-122.2442512,37.8097414,oakland,ca
Trader Joe's Oakland - Rockridge,231,510-923-9428,"  5727 College Ave Oakland, CA 94618 ",https://locations.traderjoes.com/ca/oakland/231/,-122.2528065,37.8455601,oakland,ca
Trader Joe's Oceanside,22,760-433-9994,"  2570 Vista Way Oceanside, CA 92054 ",https://locations.traderjoes.com/ca/oceanside/22/,-117.3319447,33.1841133,oceanside,ca
Trader Joe's Mall of Orange,46,714-283-5697,"  2114 N Tustin St Orange, CA 92865 ",https://locations.traderjoes.com/ca/orange/46/,-117.8365462,33.8234418,orange,ca
Trader Joe's Pacific Grove,79,831-656-0180,"  1170 Forest Ave Pacific Grove, CA 93950 ",https://locations.traderjoes.com/ca/pacific-grove/79/,-121.9219308,36.6055799,pacific-grove,ca
Trader Joe's Palmdale,185,661-947-2890,"  39507 10th St W Palmdale, CA 93551 ",https://locations.traderjoes.com/ca/palmdale/185/,-118.149297,34.6003122,palmdale,ca
Trader Joe's Palm Desert,3,760-340-2291,"  44250 Town Center Way Palm Desert, CA 92260 ",https://locations.traderjoes.com/ca/palm-desert/3/,-116.3966112,33.7274599,palm-desert,ca
Trader Joe's Palo Alto,207,650-327-7018,"  855 El Camino Real Palo Alto, CA 94301 ",https://locations.traderjoes.com/ca/palo-alto/207/,-122.1577459,37.4384255,palo-alto,ca
Trader Joe's Hastings Ranch,171,626-351-3399,"  467 N Rosemead Blvd Pasadena, CA 91107 ",https://locations.traderjoes.com/ca/pasadena/171/,-118.078195,34.1537035,pasadena,ca
Trader Joe's Pasadena,51,626-568-9254,"  610 S Arroyo Pkwy Pasadena, CA 91105 ",https://locations.traderjoes.com/ca/pasadena/51/,-118.1468743,34.1351409,pasadena,ca
Trader Joe's Pasadena,32,626-356-2963,"  3035 E Huntington Dr Pasadena, CA 91107 ",https://locations.traderjoes.com/ca/pasadena/32/,-118.0894848,34.1278856,pasadena,ca
Trader Joe's Pasadena - S Lake Ave,179,626-395-9553,"  345 S Lake Ave Pasadena, CA 91101 ",https://locations.traderjoes.com/ca/pasadena/179/,-118.1329065,34.1400495,pasadena,ca
Trader Joe's Petaluma,107,707-769-2782,"  169 N McDowell Blvd Petaluma, CA 94954 ",https://locations.traderjoes.com/ca/petaluma/107/,-122.6280104,38.2480431,petaluma,ca
Trader Joe's Pinole,230,510-222-3501,"  2742 Pinole Valley Rd Pinole, CA 94564 ",https://locations.traderjoes.com/ca/pinole/230/,-122.2867436,37.9952651,pinole,ca
Trader Joe's Pleasanton,66,925-468-0763,"  3903 Santa Rita Road Pleasanton, CA 94588 ",https://locations.traderjoes.com/ca/pleasanton/66/,-121.8768923,37.6967871,pleasanton,ca
Trader Joe's Poway,265,,"  13644 Poway Rd Poway, CA 92064 ",https://locations.traderjoes.com/ca/poway/265/,-117.0354571,32.9579517,poway,ca
Trader Joe's Rancho Cucamonga,217,909-476-1410,"  6401 Haven Ave Rancho Cucamonga, CA 91737 ",https://locations.traderjoes.com/ca/rancho-cucamonga/217/,-117.5741371,34.1377362,rancho-cucamonga,ca
Trader Joe's Rancho Palos Verdes,233,310-544-1727,"  31176 Hawthorne Blvd Rancho Palos Verdes, CA 90275 ",https://locations.traderjoes.com/ca/rancho-palos-verdes/233/,-118.4066803,33.7493301,rancho-palos-verdes,ca
Trader Joe's Rancho Palos Verdes - S. Western Ave.,57,310-832-1241,"  28901 S Western Ave Rancho Palos Verdes, CA 90275 ",https://locations.traderjoes.com/ca/rancho-palos-verdes/57/,-118.3107608,33.7559548,rancho-palos-verdes,ca
Trader Joe's Rancho Santa Margarita,27,949-888-3640,"  30652 Santa Margarita Pkwy Rancho Santa Margarita, CA 92688 ",https://locations.traderjoes.com/ca/rancho-santa-margarita/27/,-117.5953482,33.6424952,rancho-santa-margarita,ca
Trader Joe's Redding,219,530-223-4875,"  845 Browning St Redding, CA 96003 ",https://locations.traderjoes.com/ca/redding/219/,-122.3571133,40.5917021,redding,ca
Trader Joe's Redlands,99,909-798-3888,"  552 Orange St Redlands, CA 92374 ",https://locations.traderjoes.com/ca/redlands/99/,-117.18117,34.060625,redlands,ca
Trader Joe's Redondo Beach,38,310-316-1745,"  1761 S Elena Ave Redondo Bch., CA 90277 ",https://locations.traderjoes.com/ca/redondo-bch./38/,-118.386143,33.8185616,redondo-bch.,ca
